date,location,count,fork_length,weight,flow,time_for_10_revolutions,tubs_of_debris,trap_condition_code,water_temperature,turbidity,weather,comments
2007-10-20,Mill Creek RSTR,5,73,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,1,68,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,3,75,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,2,75,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,3,74,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,1,73,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,1,72,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,4,71,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,3,70,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,1,69,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,1,68,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,1,74,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-21,Mill Creek RSTR,175,NA,NA,131,120,2,normal,NA,NA,sunny,outrageous turbidity!  Slide upstream?  Several hundred juvenile hardhe and sacpik in trap were not sampled.  Trap pulled.
2007-10-21,Mill Creek RSTR,1,80,NA,131,120,2,normal,NA,NA,sunny,outrageous turbidity!  Slide upstream?  Several hundred juvenile hardhe and sacpik in trap were not sampled.  Trap pulled.
2007-10-21,Mill Creek RSTR,1,65,NA,131,120,2,normal,NA,NA,sunny,outrageous turbidity!  Slide upstream?  Several hundred juvenile hardhe and sacpik in trap were not sampled.  Trap pulled.
2007-10-21,Mill Creek RSTR,2,74,NA,131,120,2,normal,NA,NA,sunny,outrageous turbidity!  Slide upstream?  Several hundred juvenile hardhe and sacpik in trap were not sampled.  Trap pulled.
2007-10-21,Mill Creek RSTR,1,77,NA,131,120,2,normal,NA,NA,sunny,outrageous turbidity!  Slide upstream?  Several hundred juvenile hardhe and sacpik in trap were not sampled.  Trap pulled.
2007-10-21,Mill Creek RSTR,1,79,NA,131,120,2,normal,NA,NA,sunny,outrageous turbidity!  Slide upstream?  Several hundred juvenile hardhe and sacpik in trap were not sampled.  Trap pulled.
2007-10-21,Mill Creek RSTR,1,82,NA,131,120,2,normal,NA,NA,sunny,outrageous turbidity!  Slide upstream?  Several hundred juvenile hardhe and sacpik in trap were not sampled.  Trap pulled.
2007-10-21,Mill Creek RSTR,2,85,NA,131,120,2,normal,NA,NA,sunny,outrageous turbidity!  Slide upstream?  Several hundred juvenile hardhe and sacpik in trap were not sampled.  Trap pulled.
2007-10-21,Mill Creek RSTR,1,86,NA,131,120,2,normal,NA,NA,sunny,outrageous turbidity!  Slide upstream?  Several hundred juvenile hardhe and sacpik in trap were not sampled.  Trap pulled.
2007-10-21,Mill Creek RSTR,1,92,NA,131,120,2,normal,NA,NA,sunny,outrageous turbidity!  Slide upstream?  Several hundred juvenile hardhe and sacpik in trap were not sampled.  Trap pulled.
2007-10-21,Mill Creek RSTR,1,93,NA,131,120,2,normal,NA,NA,sunny,outrageous turbidity!  Slide upstream?  Several hundred juvenile hardhe and sacpik in trap were not sampled.  Trap pulled.
2007-10-21,Mill Creek RSTR,1,104,NA,131,120,2,normal,NA,NA,sunny,outrageous turbidity!  Slide upstream?  Several hundred juvenile hardhe and sacpik in trap were not sampled.  Trap pulled.
2007-10-21,Mill Creek RSTR,1,103,NA,131,120,2,normal,NA,NA,sunny,outrageous turbidity!  Slide upstream?  Several hundred juvenile hardhe and sacpik in trap were not sampled.  Trap pulled.
2007-10-23,Mill Creek RSTR,1,62,NA,111,140,1,normal,55,NA,sunny,"creek still very turbid, showing sighns of slow cleansing.  Fall run spawning near trap."
2007-10-23,Mill Creek RSTR,1,95,NA,111,140,1,normal,55,NA,sunny,"creek still very turbid, showing sighns of slow cleansing.  Fall run spawning near trap."
2007-10-23,Mill Creek RSTR,1,70,NA,111,140,1,normal,55,NA,sunny,"creek still very turbid, showing sighns of slow cleansing.  Fall run spawning near trap."
2007-10-23,Mill Creek RSTR,1,73,NA,111,140,1,normal,55,NA,sunny,"creek still very turbid, showing sighns of slow cleansing.  Fall run spawning near trap."
2007-10-23,Mill Creek RSTR,1,74,NA,111,140,1,normal,55,NA,sunny,"creek still very turbid, showing sighns of slow cleansing.  Fall run spawning near trap."
2007-10-23,Mill Creek RSTR,2,75,NA,111,140,1,normal,55,NA,sunny,"creek still very turbid, showing sighns of slow cleansing.  Fall run spawning near trap."
2007-10-23,Mill Creek RSTR,1,77,NA,111,140,1,normal,55,NA,sunny,"creek still very turbid, showing sighns of slow cleansing.  Fall run spawning near trap."
2007-10-23,Mill Creek RSTR,1,80,NA,111,140,1,normal,55,NA,sunny,"creek still very turbid, showing sighns of slow cleansing.  Fall run spawning near trap."
2007-10-23,Mill Creek RSTR,2,84,NA,111,140,1,normal,55,NA,sunny,"creek still very turbid, showing sighns of slow cleansing.  Fall run spawning near trap."
2007-10-23,Mill Creek RSTR,1,88,NA,111,140,1,normal,55,NA,sunny,"creek still very turbid, showing sighns of slow cleansing.  Fall run spawning near trap."
2007-10-23,Mill Creek RSTR,1,104,NA,111,140,1,normal,55,NA,sunny,"creek still very turbid, showing sighns of slow cleansing.  Fall run spawning near trap."
2007-10-23,Mill Creek RSTR,1,108,NA,111,140,1,normal,55,NA,sunny,"creek still very turbid, showing sighns of slow cleansing.  Fall run spawning near trap."
2007-10-23,Mill Creek RSTR,1,109,NA,111,140,1,normal,55,NA,sunny,"creek still very turbid, showing sighns of slow cleansing.  Fall run spawning near trap."
2007-10-23,Mill Creek RSTR,1,86,NA,111,140,1,normal,55,NA,sunny,"creek still very turbid, showing sighns of slow cleansing.  Fall run spawning near trap."
2007-10-24,Mill Creek RSTR,1,77,NA,109,135,0.5,normal,55,NA,sunny,NA
2007-10-24,Mill Creek RSTR,1,91,NA,109,135,0.5,normal,55,NA,sunny,NA
2007-10-25,Mill Creek RSTR,1,100,NA,109,110,1,normal,56,NA,partly cloudy,NA
2007-10-26,Mill Creek RSTR,1,77,NA,106,120,2,normal,56,NA,partly cloudy,Chisal had tail rot
2007-10-27,Mill Creek RSTR,1,66,NA,106,124,1,normal,55,NA,sunny,Both Chisal morts dead in trap
2007-10-27,Mill Creek RSTR,1,70,NA,106,124,1,normal,55,NA,sunny,Both Chisal morts dead in trap
2007-10-28,Mill Creek RSTR,1,90,NA,104,130,0.5,normal,57,NA,sunny,NA
2007-10-28,Mill Creek RSTR,1,94,NA,104,130,0.5,normal,57,NA,sunny,NA
2007-10-28,Mill Creek RSTR,1,85,NA,104,130,0.5,normal,57,NA,sunny,NA
2007-10-28,Mill Creek RSTR,1,82,NA,104,130,0.5,normal,57,NA,sunny,NA
2007-10-28,Mill Creek RSTR,1,80,NA,104,130,0.5,normal,57,NA,sunny,NA
2007-10-29,Mill Creek RSTR,1,77,NA,104,124,0.5,normal,55,NA,partly cloudy,NA
2007-10-29,Mill Creek RSTR,1,71,NA,104,124,0.5,normal,55,NA,partly cloudy,NA
2007-10-29,Mill Creek RSTR,1,78,NA,104,124,0.5,normal,55,NA,partly cloudy,NA
2007-10-29,Mill Creek RSTR,1,83,NA,104,124,0.5,normal,55,NA,partly cloudy,NA
2007-10-29,Mill Creek RSTR,2,86,NA,104,124,0.5,normal,55,NA,partly cloudy,NA
2007-10-29,Mill Creek RSTR,1,90,NA,104,124,0.5,normal,55,NA,partly cloudy,NA
2007-10-29,Mill Creek RSTR,1,98,NA,104,124,0.5,normal,55,NA,partly cloudy,NA
2007-10-29,Mill Creek RSTR,1,102,NA,104,124,0.5,normal,55,NA,partly cloudy,NA
2007-10-29,Mill Creek RSTR,1,81,NA,104,124,0.5,normal,55,NA,partly cloudy,NA
2007-10-30,Mill Creek RSTR,1,88,NA,109,128,1,normal,56,NA,partly cloudy,NA
2007-10-30,Mill Creek RSTR,1,83,NA,109,128,1,normal,56,NA,partly cloudy,NA
2007-10-31,Mill Creek RSTR,1,91,NA,136,140,2,normal,56,NA,sunny,NA
2007-10-31,Mill Creek RSTR,2,84,NA,136,140,2,normal,56,NA,sunny,NA
2007-10-31,Mill Creek RSTR,1,95,NA,136,140,2,normal,56,NA,sunny,NA
2007-10-31,Mill Creek RSTR,1,94,NA,136,140,2,normal,56,NA,sunny,NA
2007-10-31,Mill Creek RSTR,2,93,NA,136,140,2,normal,56,NA,sunny,NA
2007-10-31,Mill Creek RSTR,1,87,NA,136,140,2,normal,56,NA,sunny,NA
2007-10-31,Mill Creek RSTR,1,83,NA,136,140,2,normal,56,NA,sunny,NA
2007-10-31,Mill Creek RSTR,2,89,NA,136,140,2,normal,56,NA,sunny,NA
2007-11-01,Mill Creek RSTR,1,75,NA,111,110,1.75,normal,55,NA,sunny,NA
2007-11-01,Mill Creek RSTR,1,95,NA,111,110,1.75,normal,55,NA,sunny,NA
2007-11-01,Mill Creek RSTR,2,96,NA,111,110,1.75,normal,55,NA,sunny,NA
2007-11-01,Mill Creek RSTR,1,102,NA,111,110,1.75,normal,55,NA,sunny,NA
2007-11-02,Mill Creek RSTR,1,89,NA,106,126,0.5,normal,54,NA,sunny,NA
2007-11-02,Mill Creek RSTR,1,73,NA,106,126,0.5,normal,54,NA,sunny,NA
2007-11-02,Mill Creek RSTR,1,78,NA,106,126,0.5,normal,54,NA,sunny,NA
2007-11-02,Mill Creek RSTR,1,92,NA,106,126,0.5,normal,54,NA,sunny,NA
2007-11-02,Mill Creek RSTR,1,84,NA,106,126,0.5,normal,54,NA,sunny,NA
2007-11-02,Mill Creek RSTR,1,85,NA,106,126,0.5,normal,54,NA,sunny,NA
2007-11-03,Mill Creek RSTR,1,81,NA,106,114,0.5,normal,54,NA,sunny,NA
2007-11-03,Mill Creek RSTR,1,87,NA,106,114,0.5,normal,54,NA,sunny,NA
2007-11-03,Mill Creek RSTR,1,95,NA,106,114,0.5,normal,54,NA,sunny,NA
2007-11-03,Mill Creek RSTR,1,103,NA,106,114,0.5,normal,54,NA,sunny,NA
2007-11-04,Mill Creek RSTR,1,75,NA,98,130,0.5,normal,53,NA,sunny,NA
2007-11-04,Mill Creek RSTR,1,98,NA,98,130,0.5,normal,53,NA,sunny,NA
2007-11-04,Mill Creek RSTR,1,91,NA,98,130,0.5,normal,53,NA,sunny,NA
2007-11-04,Mill Creek RSTR,1,87,NA,98,130,0.5,normal,53,NA,sunny,NA
2007-11-04,Mill Creek RSTR,1,84,NA,98,130,0.5,normal,53,NA,sunny,NA
2007-11-04,Mill Creek RSTR,1,79,NA,98,130,0.5,normal,53,NA,sunny,NA
2007-11-04,Mill Creek RSTR,1,81,NA,98,130,0.5,normal,53,NA,sunny,NA
2007-11-05,Mill Creek RSTR,1,84,NA,98,140,0.5,normal,53,NA,sunny,NA
2007-11-05,Mill Creek RSTR,1,98,NA,98,140,0.5,normal,53,NA,sunny,NA
2007-11-05,Mill Creek RSTR,1,102,NA,98,140,0.5,normal,53,NA,sunny,NA
2007-11-05,Mill Creek RSTR,1,94,NA,98,140,0.5,normal,53,NA,sunny,NA
2007-11-05,Mill Creek RSTR,1,88,NA,98,140,0.5,normal,53,NA,sunny,NA
2007-11-05,Mill Creek RSTR,1,83,NA,98,140,0.5,normal,53,NA,sunny,NA
2007-11-05,Mill Creek RSTR,1,78,NA,98,140,0.5,normal,53,NA,sunny,NA
2007-11-05,Mill Creek RSTR,1,92,NA,98,140,0.5,normal,53,NA,sunny,NA
2007-11-05,Mill Creek RSTR,1,90,NA,98,140,0.5,normal,53,NA,sunny,NA
2007-11-06,Mill Creek RSTR,3,95,NA,98,126,0,normal,53,NA,sunny,NA
2007-11-06,Mill Creek RSTR,1,96,NA,98,126,0,normal,53,NA,sunny,NA
2007-11-06,Mill Creek RSTR,1,100,NA,98,126,0,normal,53,NA,sunny,NA
2007-11-06,Mill Creek RSTR,1,101,NA,98,126,0,normal,53,NA,sunny,NA
2007-11-06,Mill Creek RSTR,1,105,NA,98,126,0,normal,53,NA,sunny,NA
2007-11-06,Mill Creek RSTR,1,114,NA,98,126,0,normal,53,NA,sunny,NA
2007-11-06,Mill Creek RSTR,3,93,NA,98,126,0,normal,53,NA,sunny,NA
2007-11-06,Mill Creek RSTR,1,106,NA,98,126,0,normal,53,NA,sunny,NA
2007-11-06,Mill Creek RSTR,1,92,NA,98,126,0,normal,53,NA,sunny,NA
2007-11-06,Mill Creek RSTR,1,74,NA,98,126,0,normal,53,NA,sunny,NA
2007-11-06,Mill Creek RSTR,1,75,NA,98,126,0,normal,53,NA,sunny,NA
2007-11-06,Mill Creek RSTR,4,82,NA,98,126,0,normal,53,NA,sunny,NA
2007-11-06,Mill Creek RSTR,1,84,NA,98,126,0,normal,53,NA,sunny,NA
2007-11-06,Mill Creek RSTR,2,85,NA,98,126,0,normal,53,NA,sunny,NA
2007-11-06,Mill Creek RSTR,1,87,NA,98,126,0,normal,53,NA,sunny,NA
2007-11-06,Mill Creek RSTR,2,88,NA,98,126,0,normal,53,NA,sunny,NA
2007-11-06,Mill Creek RSTR,1,90,NA,98,126,0,normal,53,NA,sunny,NA
2007-11-06,Mill Creek RSTR,2,91,NA,98,126,0,normal,53,NA,sunny,NA
2007-11-06,Mill Creek RSTR,3,95,NA,140,146,0,normal,50,6.6,NA,"pulled trap fprward, increased to 127 revolutions. Fall chisal spawning downstream of trap."
2007-11-06,Mill Creek RSTR,1,96,NA,140,146,0,normal,50,6.6,NA,"pulled trap fprward, increased to 127 revolutions. Fall chisal spawning downstream of trap."
2007-11-06,Mill Creek RSTR,1,100,NA,140,146,0,normal,50,6.6,NA,"pulled trap fprward, increased to 127 revolutions. Fall chisal spawning downstream of trap."
2007-11-06,Mill Creek RSTR,1,101,NA,140,146,0,normal,50,6.6,NA,"pulled trap fprward, increased to 127 revolutions. Fall chisal spawning downstream of trap."
2007-11-06,Mill Creek RSTR,1,105,NA,140,146,0,normal,50,6.6,NA,"pulled trap fprward, increased to 127 revolutions. Fall chisal spawning downstream of trap."
2007-11-06,Mill Creek RSTR,1,114,NA,140,146,0,normal,50,6.6,NA,"pulled trap fprward, increased to 127 revolutions. Fall chisal spawning downstream of trap."
2007-11-06,Mill Creek RSTR,3,93,NA,140,146,0,normal,50,6.6,NA,"pulled trap fprward, increased to 127 revolutions. Fall chisal spawning downstream of trap."
2007-11-06,Mill Creek RSTR,1,106,NA,140,146,0,normal,50,6.6,NA,"pulled trap fprward, increased to 127 revolutions. Fall chisal spawning downstream of trap."
2007-11-06,Mill Creek RSTR,1,92,NA,140,146,0,normal,50,6.6,NA,"pulled trap fprward, increased to 127 revolutions. Fall chisal spawning downstream of trap."
2007-11-06,Mill Creek RSTR,1,74,NA,140,146,0,normal,50,6.6,NA,"pulled trap fprward, increased to 127 revolutions. Fall chisal spawning downstream of trap."
2007-11-06,Mill Creek RSTR,1,75,NA,140,146,0,normal,50,6.6,NA,"pulled trap fprward, increased to 127 revolutions. Fall chisal spawning downstream of trap."
2007-11-06,Mill Creek RSTR,4,82,NA,140,146,0,normal,50,6.6,NA,"pulled trap fprward, increased to 127 revolutions. Fall chisal spawning downstream of trap."
2007-11-06,Mill Creek RSTR,1,84,NA,140,146,0,normal,50,6.6,NA,"pulled trap fprward, increased to 127 revolutions. Fall chisal spawning downstream of trap."
2007-11-06,Mill Creek RSTR,2,85,NA,140,146,0,normal,50,6.6,NA,"pulled trap fprward, increased to 127 revolutions. Fall chisal spawning downstream of trap."
2007-11-06,Mill Creek RSTR,1,87,NA,140,146,0,normal,50,6.6,NA,"pulled trap fprward, increased to 127 revolutions. Fall chisal spawning downstream of trap."
2007-11-06,Mill Creek RSTR,2,88,NA,140,146,0,normal,50,6.6,NA,"pulled trap fprward, increased to 127 revolutions. Fall chisal spawning downstream of trap."
2007-11-06,Mill Creek RSTR,1,90,NA,140,146,0,normal,50,6.6,NA,"pulled trap fprward, increased to 127 revolutions. Fall chisal spawning downstream of trap."
2007-11-06,Mill Creek RSTR,2,91,NA,140,146,0,normal,50,6.6,NA,"pulled trap fprward, increased to 127 revolutions. Fall chisal spawning downstream of trap."
2007-11-07,Mill Creek RSTR,1,83,NA,98,118,1,normal,52,NA,sunny,NA
2007-11-07,Mill Creek RSTR,1,103,NA,98,118,1,normal,52,NA,sunny,NA
2007-11-07,Mill Creek RSTR,1,99,NA,98,118,1,normal,52,NA,sunny,NA
2007-11-07,Mill Creek RSTR,1,94,NA,98,118,1,normal,52,NA,sunny,NA
2007-11-07,Mill Creek RSTR,3,90,NA,98,118,1,normal,52,NA,sunny,NA
2007-11-07,Mill Creek RSTR,1,88,NA,98,118,1,normal,52,NA,sunny,NA
2007-11-07,Mill Creek RSTR,1,86,NA,98,118,1,normal,52,NA,sunny,NA
2007-11-07,Mill Creek RSTR,2,84,NA,98,118,1,normal,52,NA,sunny,NA
2007-11-07,Mill Creek RSTR,2,NA,NA,98,118,1,normal,52,NA,sunny,NA
2007-11-07,Mill Creek RSTR,1,81,NA,98,118,1,normal,52,NA,sunny,NA
2007-11-07,Mill Creek RSTR,1,76,NA,98,118,1,normal,52,NA,sunny,NA
2007-11-07,Mill Creek RSTR,1,75,NA,98,118,1,normal,52,NA,sunny,NA
2007-11-07,Mill Creek RSTR,1,74,NA,98,118,1,normal,52,NA,sunny,NA
2007-11-07,Mill Creek RSTR,1,69,NA,98,118,1,normal,52,NA,sunny,NA
2007-11-07,Mill Creek RSTR,3,82,NA,98,118,1,normal,52,NA,sunny,NA
2007-11-07,Mill Creek RSTR,1,85,NA,98,118,1,normal,52,NA,sunny,NA
2007-11-08,Mill Creek RSTR,1,78,NA,98,124,0.5,normal,54,NA,sunny,NA
2007-11-08,Mill Creek RSTR,1,NA,NA,98,124,0.5,normal,54,NA,sunny,NA
2007-11-08,Mill Creek RSTR,1,108,NA,98,124,0.5,normal,54,NA,sunny,NA
2007-11-08,Mill Creek RSTR,1,100,NA,98,124,0.5,normal,54,NA,sunny,NA
2007-11-08,Mill Creek RSTR,1,91,NA,98,124,0.5,normal,54,NA,sunny,NA
2007-11-08,Mill Creek RSTR,2,90,NA,98,124,0.5,normal,54,NA,sunny,NA
2007-11-08,Mill Creek RSTR,1,84,NA,98,124,0.5,normal,54,NA,sunny,NA
2007-11-08,Mill Creek RSTR,1,80,NA,98,124,0.5,normal,54,NA,sunny,NA
2007-11-08,Mill Creek RSTR,1,70,NA,98,124,0.5,normal,54,NA,sunny,NA
2007-11-08,Mill Creek RSTR,1,82,NA,98,124,0.5,normal,54,NA,sunny,NA
2007-11-09,Mill Creek RSTR,1,94,NA,98,139,0.5,normal,58,NA,sunny,NA
2007-11-09,Mill Creek RSTR,1,119,NA,98,139,0.5,normal,58,NA,sunny,NA
2007-11-09,Mill Creek RSTR,1,98,NA,98,139,0.5,normal,58,NA,sunny,NA
2007-11-09,Mill Creek RSTR,1,87,NA,98,139,0.5,normal,58,NA,sunny,NA
2007-11-09,Mill Creek RSTR,1,107,NA,98,139,0.5,normal,58,NA,sunny,NA
2007-11-09,Mill Creek RSTR,1,90,NA,98,139,0.5,normal,58,NA,sunny,NA
2007-11-10,Mill Creek RSTR,1,96,NA,95,141,0.5,normal,57,NA,cloudy,NA
2007-11-11,Mill Creek RSTR,1,83,NA,115,130,1,normal,53,NA,sunny,NA
2007-11-11,Mill Creek RSTR,1,NA,NA,115,130,1,normal,53,NA,sunny,NA
2007-11-11,Mill Creek RSTR,1,100,NA,115,130,1,normal,53,NA,sunny,NA
2007-11-11,Mill Creek RSTR,1,94,NA,115,130,1,normal,53,NA,sunny,NA
2007-11-11,Mill Creek RSTR,3,87,NA,115,130,1,normal,53,NA,sunny,NA
2007-11-11,Mill Creek RSTR,1,84,NA,115,130,1,normal,53,NA,sunny,NA
2007-11-11,Mill Creek RSTR,3,85,NA,115,130,1,normal,53,NA,sunny,NA
2007-11-11,Mill Creek RSTR,1,82,NA,115,130,1,normal,53,NA,sunny,NA
2007-11-11,Mill Creek RSTR,1,78,NA,115,130,1,normal,53,NA,sunny,NA
2007-11-11,Mill Creek RSTR,1,79,NA,115,130,1,normal,53,NA,sunny,NA
2007-11-11,Mill Creek RSTR,1,80,NA,115,130,1,normal,53,NA,sunny,NA
2007-11-11,Mill Creek RSTR,1,81,NA,115,130,1,normal,53,NA,sunny,NA
2007-11-12,Mill Creek RSTR,1,77,NA,118,116,1,normal,52,NA,cloudy,.8 inches of rain over weekend
2007-11-12,Mill Creek RSTR,1,80,NA,118,116,1,normal,52,NA,cloudy,.8 inches of rain over weekend
2007-11-12,Mill Creek RSTR,1,93,NA,118,116,1,normal,52,NA,cloudy,.8 inches of rain over weekend
2007-11-12,Mill Creek RSTR,1,92,NA,118,116,1,normal,52,NA,cloudy,.8 inches of rain over weekend
2007-11-12,Mill Creek RSTR,1,90,NA,118,116,1,normal,52,NA,cloudy,.8 inches of rain over weekend
2007-11-12,Mill Creek RSTR,1,86,NA,118,116,1,normal,52,NA,cloudy,.8 inches of rain over weekend
2007-11-12,Mill Creek RSTR,1,82,NA,118,116,1,normal,52,NA,cloudy,.8 inches of rain over weekend
2007-11-12,Mill Creek RSTR,1,120,NA,118,116,1,normal,52,NA,cloudy,.8 inches of rain over weekend
2007-11-12,Mill Creek RSTR,1,67,NA,118,116,1,normal,52,NA,cloudy,.8 inches of rain over weekend
2007-11-12,Mill Creek RSTR,2,85,NA,118,116,1,normal,52,NA,cloudy,.8 inches of rain over weekend
2007-11-12,Mill Creek RSTR,1,72,NA,118,116,1,normal,52,NA,cloudy,.8 inches of rain over weekend
2007-11-13,Mill Creek RSTR,1,88,NA,111,129,0.5,normal,54,NA,sunny,adult salmon jumping @ dam
2007-11-13,Mill Creek RSTR,1,102,NA,111,129,0.5,normal,54,NA,sunny,adult salmon jumping @ dam
2007-11-13,Mill Creek RSTR,1,79,NA,111,129,0.5,normal,54,NA,sunny,adult salmon jumping @ dam
2007-11-13,Mill Creek RSTR,1,78,NA,111,129,0.5,normal,54,NA,sunny,adult salmon jumping @ dam
2007-11-13,Mill Creek RSTR,1,70,NA,111,129,0.5,normal,54,NA,sunny,adult salmon jumping @ dam
2007-11-14,Mill Creek RSTR,1,86,NA,115,124,1,normal,53,NA,sunny,NA
2007-11-14,Mill Creek RSTR,1,109,NA,115,124,1,normal,53,NA,sunny,NA
2007-11-14,Mill Creek RSTR,1,108,NA,115,124,1,normal,53,NA,sunny,NA
2007-11-14,Mill Creek RSTR,1,88,NA,115,124,1,normal,53,NA,sunny,NA
2007-11-14,Mill Creek RSTR,1,79,NA,115,124,1,normal,53,NA,sunny,NA
2007-11-14,Mill Creek RSTR,1,76,NA,115,124,1,normal,53,NA,sunny,NA
2007-11-14,Mill Creek RSTR,1,90,NA,115,124,1,normal,53,NA,sunny,NA
2007-11-15,Mill Creek RSTR,1,78,NA,111,120,0.5,normal,54,NA,sunny,NA
2007-11-15,Mill Creek RSTR,1,81,NA,111,120,0.5,normal,54,NA,sunny,NA
2007-11-16,Mill Creek RSTR,1,100,NA,109,117,0.5,normal,55,NA,cloudy,NA
2007-11-16,Mill Creek RSTR,1,90,NA,109,117,0.5,normal,55,NA,cloudy,NA
2007-11-16,Mill Creek RSTR,1,88,NA,109,117,0.5,normal,55,NA,cloudy,NA
2007-11-17,Mill Creek RSTR,1,106,NA,109,120,0.5,normal,54,NA,partly cloudy,NA
2007-11-19,Mill Creek RSTR,1,110,NA,107,120,5,normal,54,NA,cloudy,one adult chisal
2007-11-19,Mill Creek RSTR,1,117,NA,107,120,5,normal,54,NA,cloudy,one adult chisal
2007-11-19,Mill Creek RSTR,1,101,NA,107,120,5,normal,54,NA,cloudy,one adult chisal
2007-11-19,Mill Creek RSTR,1,100,NA,107,120,5,normal,54,NA,cloudy,one adult chisal
2007-11-19,Mill Creek RSTR,1,92,NA,107,120,5,normal,54,NA,cloudy,one adult chisal
2007-11-19,Mill Creek RSTR,1,84,NA,107,120,5,normal,54,NA,cloudy,one adult chisal
